probe_id	symbol	gene_id
ILMN_2372241		283651
ILMN_2372316		114780
ILMN_2372379		23269
ILMN_2372384		23269
ILMN_2372398		7915
ILMN_2372403		7915
ILMN_2372413		637
ILMN_2372543		163720
ILMN_2372639		126003
ILMN_2372681		4105
ILMN_2372698		9104
ILMN_2372773		10010
ILMN_2372795		25809
ILMN_2372915		5029
ILMN_2372922		5524
ILMN_2372974		140885
ILMN_2373010		54968
ILMN_2373062		79651
ILMN_2373073		3981
ILMN_2373099		23318
ILMN_2373106		1756
ILMN_2373119		7015
ILMN_2373137		389813
ILMN_2373155		4988
ILMN_2373177		80025
ILMN_2373207		9718
ILMN_2373236		93377
ILMN_2373266		140890
ILMN_2373285		4481
ILMN_2373335		3980
ILMN_2373377		6253
ILMN_2373444		134
ILMN_2373495		9555
ILMN_2373515		3320
ILMN_2373556		6683
ILMN_2373566		64219
ILMN_2373592		56134
ILMN_2373632		3420
ILMN_2373666		51207
ILMN_2373670		7367
ILMN_2373689		81624
ILMN_2373728		140462
ILMN_2373755		8100
ILMN_2373763		840
ILMN_2373779		10920
ILMN_2373791		5168
ILMN_2373830		1822
ILMN_2373831		10384
ILMN_2373982		9463
ILMN_2374036		1514
ILMN_2374076		55051
ILMN_2374115		7020
ILMN_2374159		9709
ILMN_2374164		9709
ILMN_2374191		2339
ILMN_2374234		5567
ILMN_2374244		8445
ILMN_2374249		8445
ILMN_2374293		1859
ILMN_2374340		5329
ILMN_2374352		79007
ILMN_2374362		51104
ILMN_2374383		26262
ILMN_2374425		898
ILMN_2374449		6696
ILMN_2374633		55055
ILMN_2374683		5783
ILMN_2374687		5783
ILMN_2374692		51322
ILMN_2374728		10777
ILMN_2374770		8887
ILMN_2374778		1854
ILMN_2374865		467
ILMN_2374904		932
ILMN_2375002		9448
ILMN_2375003		9448
ILMN_2375032		57673
ILMN_2375141		118924
ILMN_2375156		51533
ILMN_2375160		51533
ILMN_2375184		404744
ILMN_2375319		10235
ILMN_2375360		1287
ILMN_2375386		10921
ILMN_2375418		1802
ILMN_2375484		132864
ILMN_2375557		22955
ILMN_2375599		6050
ILMN_2375739		2868
ILMN_2375786		11061
ILMN_2375825		951
ILMN_2375830		85458
ILMN_2375879		7422
ILMN_2375973		8846
ILMN_2375992		6692
ILMN_2376050		5349
ILMN_2376108		5698
ILMN_2376133		57179
ILMN_2376142		55284
ILMN_2376152		64745
ILMN_2376160		25936
ILMN_2376194		816
ILMN_2376204		4050
ILMN_2376205		4050
ILMN_2376258		6594
ILMN_2376263		6594
ILMN_2376289		28988
ILMN_2376313		4477
ILMN_2376403		1831
ILMN_2376408		54344
ILMN_2376416		91544
ILMN_2376431		729230
ILMN_2376455		1438
ILMN_2376458		1438
ILMN_2376484		8828
ILMN_2376502		9886
ILMN_2376520		5523
ILMN_2376529		89766
ILMN_2376553		9963
ILMN_2376625		7428
ILMN_2376667		23275
ILMN_2376723		1030
ILMN_2376771		545
ILMN_2376833		7752
ILMN_2376847		5136
ILMN_2376859		80310
ILMN_2376953		3776
ILMN_2376958		6910
ILMN_2376980		79187
ILMN_2377019		57175
ILMN_2377025		6949
ILMN_2377056		55212
ILMN_2377093		124565
ILMN_2377109		3932
ILMN_2377150		11169
ILMN_2377174		6856
ILMN_2377185		6923
ILMN_2377199		28965
ILMN_2377210		5495
ILMN_2377240		64400
ILMN_2377288		64816
ILMN_2377385		327657
ILMN_2377430		10555
ILMN_2377459		9266
ILMN_2377496		2067
ILMN_2377536		6792
ILMN_2377669		919
ILMN_2377708		90139
ILMN_2377733		841
ILMN_2377746		860
ILMN_2377829		340719
ILMN_2377862		5870
ILMN_2377900		4131
ILMN_2377957		170850
ILMN_2377977		4552
ILMN_2377980		5499
ILMN_2377991		64288
ILMN_2378048		3190
ILMN_2378081		605
ILMN_2378100		26234
ILMN_2378257		51150
ILMN_2378316		9818
ILMN_2378376		1534
ILMN_2378404		100652824
ILMN_2378555		23305
ILMN_2378654		10317
ILMN_2378664		11160
ILMN_2378696		84340
ILMN_2378708		6878
ILMN_2378868		6430
ILMN_2378952		2879
ILMN_2379063		65009
ILMN_2379080		84901
ILMN_2379110		146845
ILMN_2379130		3654
ILMN_2379226		81669
ILMN_2379240		8786
ILMN_2379313		284443
ILMN_2379326		6885
ILMN_2379375		4660
ILMN_2379393		435
ILMN_2379469		8662
ILMN_2379520		3029
ILMN_2379527		9844
ILMN_2379560		8555
ILMN_2379599		9332
ILMN_2379626		5101
ILMN_2379644		972
ILMN_2379675		5150
ILMN_2379695		7518
ILMN_2379718		53917
ILMN_2379734		1487
ILMN_2379762		4869
ILMN_2379788		3091
ILMN_2379823		55504
ILMN_2379835		7341
ILMN_2379920		54827
ILMN_2379931		84720
ILMN_2379967		2204
ILMN_2380101		65979
ILMN_2380163		5792
ILMN_2380181		4099
ILMN_2380237		114897
ILMN_2380243		57228
ILMN_2380418		23299
ILMN_2380453		85015
ILMN_2380494		311
ILMN_2380561		5313
ILMN_2380566		6477
ILMN_2380588		10591
ILMN_2380605		8897
ILMN_2380660		85417
ILMN_2380688		8702
ILMN_2380698		11034
ILMN_2380740		25821
ILMN_2380754		900
ILMN_2380771		10327
ILMN_2380779		9229
ILMN_2380801		2534
ILMN_2380839		6625
ILMN_2380850		10807
ILMN_2380938		9066
ILMN_2380946		1982
ILMN_2380967		1774
ILMN_2380999		5965
ILMN_2381020		6579
ILMN_2381037		3987
ILMN_2381064		7163
ILMN_2381121		55245
ILMN_2381138		81929
ILMN_2381168		56998
ILMN_2381197		25897
ILMN_2381206		1723
ILMN_2381257		1824
ILMN_2381286		1756
ILMN_2381296		2954
ILMN_2381397		3329
ILMN_2381468		22797
ILMN_2381476		51062
ILMN_2381537		27297
ILMN_2381559		23245
ILMN_2381603		54556
ILMN_2381655		1896
ILMN_2381697		8974
ILMN_2381730		51162
ILMN_2381753		9908
ILMN_2381758		9908
ILMN_2381769		11101
ILMN_2381834		140691
ILMN_2381841		11269
ILMN_2381899		10133
ILMN_2381938		491
ILMN_2381945		2243
ILMN_2381994		9372
ILMN_2382025		27098
ILMN_2382083		10658
ILMN_2382121		4952
ILMN_2382126		8500
ILMN_2382127		8500
ILMN_2382245		84063
ILMN_2382271		51517
ILMN_2382290		79412
ILMN_2382309		9623
ILMN_2382354		57337
ILMN_2382403		2213
ILMN_2382471		128853
ILMN_2382488		348180
ILMN_2382500		84689
ILMN_2382505		5002
ILMN_2382648		11043
ILMN_2382657		64333
ILMN_2382679		5068
ILMN_2382687		8013
ILMN_2382705		84254
ILMN_2382717		23596
ILMN_2382724		124512
ILMN_2382758		1385
ILMN_2382829		7001
ILMN_2382906		5335
ILMN_2382942		771
ILMN_2382964		10942
ILMN_2382974		221016
ILMN_2382990		3098
ILMN_2382998		340595
ILMN_2383058		55423
ILMN_2383077		7922
ILMN_2383107		27072
ILMN_2383124		1565
ILMN_2383150		84539
ILMN_2383163		91614
ILMN_2383229		29974
ILMN_2383290		9830
ILMN_2383300		10076
ILMN_2383305		54865
ILMN_2383306		54865
ILMN_2383344		6251
ILMN_2383349		55240
ILMN_2383419		10691
ILMN_2383435		5716
ILMN_2383455		6821
ILMN_2383484		84798
ILMN_2383489		80279
ILMN_2383516		23335
ILMN_2383591		445815
ILMN_2383611		5791
ILMN_2383638		124626
ILMN_2383693		26019
ILMN_2383707		8854
ILMN_2383727		84938
ILMN_2383754		85865
ILMN_2383774		7187
ILMN_2383807		794
ILMN_2383871		7625
ILMN_2383874		153768
ILMN_2383893		26261
ILMN_2383913		55339
ILMN_2383934		3688
ILMN_2383964		55038
ILMN_2383975		25824
ILMN_2384001		1791
ILMN_2384056		2852
ILMN_2384122		9289
ILMN_2384133		1677
ILMN_2384139		3821
ILMN_2384140		3821
ILMN_2384152		79574
ILMN_2384158		1261
ILMN_2384181		10170
ILMN_2384188		4772
ILMN_2384216		54464
ILMN_2384237		55620
ILMN_2384241		7048
ILMN_2384405		83546
ILMN_2384409		6863
ILMN_2384496		6480
ILMN_2384513		25966
ILMN_2384536		10455
ILMN_2384544		8751
ILMN_2384561		9414
ILMN_2384591		51155
ILMN_2384629		6002
ILMN_2384745		5672
ILMN_2384770		133584
ILMN_2384785		898
ILMN_2384807		85444
ILMN_2384857		10202
ILMN_2385097		57446
ILMN_2385161		8450
ILMN_2385173		11338
ILMN_2385178		142678
ILMN_2385191		54870
ILMN_2385220		1676
ILMN_2385239		55193
ILMN_2385278		26094
ILMN_2385298		5208
ILMN_2385318		25852
ILMN_2385373		728635
ILMN_2385410		2880
ILMN_2385416		2880
ILMN_2385566		5264
ILMN_2385647		211
ILMN_2385662		55791
ILMN_2385672		2006
ILMN_2385688		11158
ILMN_2385866		5252
ILMN_2385918		2798
ILMN_2386008		9019
ILMN_2386016		51374
ILMN_2386040		80179
ILMN_2386053		1602
ILMN_2386100		9184
ILMN_2386179		23613
ILMN_2386205		8209
ILMN_2386269		199746
ILMN_2386291		126374
ILMN_2386354		1457
ILMN_2386355		1457
ILMN_2386379		56105
ILMN_2386444		51129
ILMN_2386453		3824
ILMN_2386530		6176
ILMN_2386631		402117
ILMN_2386732		25898
ILMN_2386790		3823
ILMN_2386818		55665
ILMN_2386849		29940
ILMN_2386891		55830
ILMN_2386967		51542
ILMN_2386973		5318
ILMN_2386982		5590
ILMN_2387078		10205
ILMN_2387090		8545
ILMN_2387105		4969
ILMN_2387175		114987
ILMN_2387180		114987
ILMN_2387214		5064
ILMN_2387224		1510
ILMN_2387251		140831
ILMN_2387285		10943
ILMN_2387303		257218
ILMN_2387328		158401
ILMN_2387385		3484
ILMN_2387395		6328
ILMN_2387452		8932
ILMN_2387471		80164
ILMN_2387496		767846
ILMN_2387505		162
ILMN_2387553		5684
ILMN_2387636		3692
ILMN_2387680		55350
ILMN_2387696		1235
ILMN_2387712		26289
ILMN_2387731		4731
ILMN_2387742		144983
ILMN_2387784		10522
ILMN_2387791		10892
ILMN_2387799		5170
ILMN_2387860		1588
ILMN_2387865		80333
ILMN_2387919		51422
ILMN_2387952		54463
ILMN_2387990		118424
ILMN_2387995		84168
ILMN_2388070		93109
ILMN_2388090		1432
ILMN_2388112		1378
ILMN_2388142		83692
ILMN_2388155		836
ILMN_2388166		10014
ILMN_2388177		55812
ILMN_2388190		8796
ILMN_2388254		257144
ILMN_2388263		253012
ILMN_2388272		9862
ILMN_2388363		3614
ILMN_2388397		116372
ILMN_2388403		64800
ILMN_2388425		2135
ILMN_2388445		1745
ILMN_2388461		56141
ILMN_2388466		7072
ILMN_2388484		4133
ILMN_2388507		207
ILMN_2388517		80298
ILMN_2388539		79701
ILMN_2388547		94240
ILMN_2388585		57120
ILMN_2388605		10097
ILMN_2388669		2892
ILMN_2388701		8869
ILMN_2388716		3749
ILMN_2388746		395
ILMN_2388800		8613
ILMN_2388874		57822
ILMN_2388955		55924
ILMN_2388965		115557
ILMN_2388975		64781
ILMN_2389013		11047
ILMN_2389054		51208
ILMN_2389064		84419
ILMN_2389069		5047
ILMN_2389080		3565
ILMN_2389114		63979
ILMN_2389151		7360
ILMN_2389155		7360
ILMN_2389211		3903
ILMN_2389218		5129
ILMN_2389273		8087
ILMN_2389347		2908
ILMN_2389376		80344
ILMN_2389429		23142
ILMN_2389445		55160
ILMN_2389501		3290
ILMN_2389506		3290
ILMN_2389528		9633
ILMN_2389582		3191
ILMN_2389590		5573
ILMN_2389794		56164
ILMN_2389810		286410
ILMN_2389844		6670
ILMN_2389851		4193
ILMN_2389876		7041
ILMN_2389935		84248
ILMN_2389957		9616
ILMN_2389970		10077
ILMN_2389984		8787
ILMN_2389995		245973
ILMN_2390017		9356
ILMN_2390099		1297
ILMN_2390114		8943
ILMN_2390162		51131
ILMN_2390197		3805
ILMN_2390227		23061
ILMN_2390299		5696
ILMN_2390310		84981
ILMN_2390318		1149
ILMN_2390338		10477
ILMN_2390416		7917
ILMN_2390427		2324
ILMN_2390435		8022
ILMN_2390453		594
ILMN_2390457		2100
ILMN_2390472		151613
ILMN_2390504		129684
ILMN_2390526		5915
ILMN_2390544		25854
ILMN_2390586		6672
ILMN_2390609		288
ILMN_2390739		7551
ILMN_2390821		57187
ILMN_2390853		1512
ILMN_2390859		4791
ILMN_2390919		2199
ILMN_2390946		8578
ILMN_2390974		3300
ILMN_2391051		2210
ILMN_2391071		1443
ILMN_2391141		7337
ILMN_2391150		11259
ILMN_2391169		10861
ILMN_2391176		6770
ILMN_2391178		6770
ILMN_2391219		5995
ILMN_2391231		6652
ILMN_2391245		140886
ILMN_2391264		93099
ILMN_2391324		91433
ILMN_2391333		57404
ILMN_2391345		138716
ILMN_2391355		10617
ILMN_2391400		5308
ILMN_2391419		23224
ILMN_2391436		1361
ILMN_2391458		2182
ILMN_2391512		27163
ILMN_2391522		57129
ILMN_2391551		80209
ILMN_2391683		4009
ILMN_2391750		51460
ILMN_2391765		50854
ILMN_2391789		55775
ILMN_2391891		5607
ILMN_2391900		65010
ILMN_2391912		6397
ILMN_2391931		7355
ILMN_2391959		56103
ILMN_2391976		57210
ILMN_2392043		6688
ILMN_2392080		55827
ILMN_2392143		7189
ILMN_2392189		10217
ILMN_2392261		2172
ILMN_2392274		3732
ILMN_2392286		9807
ILMN_2392352		56474
ILMN_2392356		56474
ILMN_2392370		79784
ILMN_2392472		1058
ILMN_2392546		10606
ILMN_2392569		2358
ILMN_2392624		9317
ILMN_2392635		23
ILMN_2392674		80742
ILMN_2392717		51574
ILMN_2392747		23626
ILMN_2392803		1301
ILMN_2392818		6242
ILMN_2392940		11190
ILMN_2393046		387921
ILMN_2393060		53938
ILMN_2393067		3386
ILMN_2393077		56147
ILMN_2393144		51329
ILMN_2393149		247
ILMN_2393169		8563
ILMN_2393243		29083
ILMN_2393254		826
ILMN_2393296		2710
ILMN_2393341		11019
ILMN_2393450		64423
ILMN_2393456		8528
ILMN_2393461		8528
ILMN_2393497		4287
ILMN_2393544		3275
ILMN_2393573		11186
ILMN_2393693		55073
ILMN_2393712		2017
ILMN_2393763		10093
ILMN_2393765		3543
ILMN_2393775		56112
ILMN_2393968		8867
ILMN_2393994		79848
ILMN_2394027		1198
ILMN_2394102		29888
ILMN_2394106		94233
ILMN_2394132		55471
ILMN_2394147		4295
ILMN_2394161		7903
ILMN_2394193		79609
ILMN_2394210		116369
ILMN_2394242		9949
ILMN_2394250		59338
ILMN_2394264		7343
ILMN_2394276		667
ILMN_2394287		50617
ILMN_2394296		51128
ILMN_2394305		5155
ILMN_2394362		219287
ILMN_2394366		219287
ILMN_2394381		1201
ILMN_2394421		57818
ILMN_2394438		283635
ILMN_2394498		25949
ILMN_2394523		79583
ILMN_2394552		65267
ILMN_2394557		65267
ILMN_2394561		359948
ILMN_2394571		23291
ILMN_2394576		23291
ILMN_2394613		10438
ILMN_2394750		60412
ILMN_2394777		1837
ILMN_2394841		7080
ILMN_2394897		55515
ILMN_2394902		55515
ILMN_2394975		54726
ILMN_2395043		3308
ILMN_2395055		163404
ILMN_2395092		5831
ILMN_2395139		8710
ILMN_2395156		5549
ILMN_2395204		79811
ILMN_2395214		91010
ILMN_2395236		11200
ILMN_2395240		11200
ILMN_2395285		11066
ILMN_2395314		5566
ILMN_2395373		2550
ILMN_2395375		2550
ILMN_2395389		5704
ILMN_2395451		445
ILMN_2395474		51455
ILMN_2395496		5650
ILMN_2395506		55553
ILMN_2395652		5737
ILMN_2395692		5071
ILMN_2395711		409
ILMN_2395728		11100
ILMN_2395827		115727
ILMN_2395856		219854
ILMN_2395913		9824
ILMN_2395926		63905
ILMN_2395932		55898
ILMN_2395969		10935
ILMN_2395974		10935
ILMN_2395981		149628
ILMN_2396002		124995
ILMN_2396011		80254
ILMN_2396020		1848
ILMN_2396039		3223
ILMN_2396148		9026
ILMN_2396198		333
ILMN_2396269		64403
ILMN_2396272		27250
ILMN_2396287		5990
ILMN_2396292		79027
ILMN_2396338		54971
ILMN_2396410		1431
ILMN_2396444		929
ILMN_2396546		3321
ILMN_2396551		2543
ILMN_2396571		56927
ILMN_2396639		9260
ILMN_2396648		51013
ILMN_2396672		3983
ILMN_2396691		10142
ILMN_2396697		2898
ILMN_2396702		2898
ILMN_2396786		10781
ILMN_2396801		285848
ILMN_2396813		29086
ILMN_2396875		3486
ILMN_2396903		3772
ILMN_2396947		29893
ILMN_2396948		29893
ILMN_2396956		11214
ILMN_2396982		83596
ILMN_2396991		10870
ILMN_2396996		79717
ILMN_2397024		8405
ILMN_2397028		5271
ILMN_2397178		5132
ILMN_2397188		8912
ILMN_2397199		81565
ILMN_2397223		56891
ILMN_2397230		10600
ILMN_2397231		10600
ILMN_2397294		5332
ILMN_2397347		6406
ILMN_2397406		265
ILMN_2397484		10052
ILMN_2397521		23135
ILMN_2397571		5279
ILMN_2397602		2065
ILMN_2397627		65109
ILMN_2397646		2823
ILMN_2397721		2720
ILMN_2397750		10625
ILMN_2397776		140459
ILMN_2397795		122060
ILMN_2397841		6620
ILMN_2397842		6620
ILMN_2397846		6620
ILMN_2397880		1479
ILMN_2397954		10039
ILMN_2398039		10915
ILMN_2398077		4212
ILMN_2398107		440
ILMN_2398159		27122
ILMN_2398184		4684
ILMN_2398235		5295
ILMN_2398261		2260
ILMN_2398274		29108
ILMN_2398294		374739
ILMN_2398378		5371
ILMN_2398388		51107
ILMN_2398403		9338
ILMN_2398408		9338
ILMN_2398432		25855
ILMN_2398474		5908
ILMN_2398489		10280
ILMN_2398587		30834
ILMN_2398627		23371
ILMN_2398664		80196
ILMN_2398711		22933
ILMN_2398815		51475
ILMN_2398847		55114
ILMN_2398865		54832
ILMN_2398903		10456
ILMN_2398926		284018
ILMN_2398939		4155
ILMN_2398995		79590
ILMN_2399016		79148
ILMN_2399036		57190
ILMN_2399100		2250
ILMN_2399140		5878
ILMN_2399174		22906
ILMN_2399190		8741
ILMN_2399208		10067
ILMN_2399264		23157
ILMN_2399300		89797
ILMN_2399304		89797
ILMN_2399310		8028
ILMN_2399328		25920
ILMN_2399363		50856
ILMN_2399392		64374
ILMN_2399431		5634
ILMN_2399463		10451
ILMN_2399489		865
ILMN_2399497		8625
ILMN_2399503		29855
ILMN_2399523		3714
ILMN_2399571		25776
ILMN_2399588		55901
ILMN_2399622		164
ILMN_2399627		164
ILMN_2399686		10472
ILMN_2399694		283820
ILMN_2399769		79971
ILMN_2399827		3299
ILMN_2399877		10466
ILMN_2399893		6229
ILMN_2399896		22872
ILMN_2399919		51085
ILMN_2399933		84570
ILMN_2400030		5771
ILMN_2400143		6161
ILMN_2400183		51611
ILMN_2400219		6717
ILMN_2400250		196483
ILMN_2400292		5601
ILMN_2400297		5601
ILMN_2400322		8444
ILMN_2400326		8444
ILMN_2400352		55367
ILMN_2400360		221191
ILMN_2400372		6799
ILMN_2400407		1272
ILMN_2400448		84456
ILMN_2400500		29956
ILMN_2400512		5589
ILMN_2400546		113177
ILMN_2400583		8239
ILMN_2400603		114609
ILMN_2400613		51375
ILMN_2400644		9901
ILMN_2400648		9901
ILMN_2400661		199777
ILMN_2400663		10142
ILMN_2400759		54504
ILMN_2400854		130026
ILMN_2400874		57410
ILMN_2400884		56145
ILMN_2400922		4987
ILMN_2400926		4987
ILMN_2400935		6876
ILMN_2400940		26013
ILMN_2400947		10659
ILMN_2401033		9527
ILMN_2401057		821
ILMN_2401143		1995
ILMN_2401155		9698
ILMN_2401253		10144
ILMN_2401258		10144
ILMN_2401263		10737
ILMN_2401344		5522
ILMN_2401352		29128
ILMN_2401436		9088
ILMN_2401457		84889
ILMN_2401494		1813
ILMN_2401618		6945
ILMN_2401641		224
ILMN_2401701		84108
ILMN_2401714		931
ILMN_2401730		29071
ILMN_2401761		53343
ILMN_2401769		9678
ILMN_2401770		9678
ILMN_2401779		399665
ILMN_2401822		24140
ILMN_2401826		24140
ILMN_2401844		23598
ILMN_2401873		11221
ILMN_2401878		11221
ILMN_2401883		64806
ILMN_2401884		64806
ILMN_2401906		146059
ILMN_2401927		123016
ILMN_2401933		490
ILMN_2401964		11135
ILMN_2401978		6774
ILMN_2401987		9940
ILMN_2402042		441521
ILMN_2402079		83637
ILMN_2402090		6175
ILMN_2402131		8148
ILMN_2402168		5394
ILMN_2402172		5414
ILMN_2402272		90843
ILMN_2402341		5595
ILMN_2402363		8859
ILMN_2402392		1295
ILMN_2402416		10049
ILMN_2402463		6470
ILMN_2402499		6307
ILMN_2402556		11244
ILMN_2402558		11244
ILMN_2402600		169792
ILMN_2402629		51108
ILMN_2402640		1823
ILMN_2402674		54344
ILMN_2402766		54812
ILMN_2402798		1173
ILMN_2402805		26133
ILMN_2402806		26133
ILMN_2402817		7704
ILMN_2402874		2044
ILMN_2402947		9097
ILMN_2402972		23163
ILMN_2403006		7082
ILMN_2403047		200894
ILMN_2403228		160364
ILMN_2403237		1124
ILMN_2403247		112616
ILMN_2403446		11057
ILMN_2403458		6598
ILMN_2403534		246
ILMN_2403542		117155
ILMN_2403555		22907
ILMN_2403566		1444
ILMN_2403664		5443
ILMN_2403730		51606
ILMN_2403823		7750
ILMN_2403851		26088
ILMN_2403852		9267
ILMN_2403889		10419
ILMN_2403896		91227
ILMN_2403906		27236
ILMN_2403911		27236
ILMN_2403946		9637
ILMN_2403994		22913
ILMN_2404033		7755
ILMN_2404049		55544
ILMN_2404063		351
ILMN_2404065		351
ILMN_2404085		6249
ILMN_2404112		1787
ILMN_2404135		8780
ILMN_2404154		5265
ILMN_2404182		53905
ILMN_2404256		11122
ILMN_2404320		132203
ILMN_2404374		84289
ILMN_2404385		29803
ILMN_2404407		18
ILMN_2404454		54475
ILMN_2404493		93589
ILMN_2404512		5664
ILMN_2404516		56114
ILMN_2404539		29058
ILMN_2404548		78987
ILMN_2404589		283518
ILMN_2404625		27040
ILMN_2404629		79631
ILMN_2404657		210
ILMN_2404665		85363
ILMN_2404688		26471
ILMN_2404746		80352
ILMN_2404795		6817
ILMN_2404850		9045
ILMN_2404903		10630
ILMN_2404906		151648
ILMN_2404917		84632
ILMN_2405018		5500
ILMN_2405023		5500
ILMN_2405031		8805
ILMN_2405078		114882
ILMN_2405129		9138
ILMN_2405156		8612
ILMN_2405185		314
ILMN_2405190		9218
ILMN_2405233		257415
ILMN_2405254		2886
ILMN_2405264		145501
ILMN_2405297		4853
ILMN_2405305		406
ILMN_2405324		163702
ILMN_2405348		57716
ILMN_2405353		221935
ILMN_2405391		9356
ILMN_2405400		2868
ILMN_2405470		126823
ILMN_2405521		10797
ILMN_2405534		2549
ILMN_2405592		83460
ILMN_2405602		114876
ILMN_2405628		116447
ILMN_2405642		79947
ILMN_2405667		24146
ILMN_2405680		92359
ILMN_2405684		330
ILMN_2405756		6843
ILMN_2405797		9185
ILMN_2405915		64963
ILMN_2405991		84231
ILMN_2406035		3909
ILMN_2406084		22801
ILMN_2406106		783
ILMN_2406132		11025
ILMN_2406151		7369
ILMN_2406169		11142
ILMN_2406184		6866
ILMN_2406267		153562
ILMN_2406299		7869
ILMN_2406304		23024
ILMN_2406313		10616
ILMN_2406335		26057
ILMN_2406390		90333
ILMN_2406410		57414
ILMN_2406439		57731
ILMN_2406468		27247
ILMN_2406501		6648
ILMN_2406532		50848
ILMN_2406552		55367
ILMN_2406557		8659
ILMN_2406586		57545
ILMN_2406634		29947
ILMN_2406654		368
ILMN_2406656		2625
ILMN_2406716		51134
ILMN_2406724		83540
ILMN_2406815		10234
ILMN_2406873		55738
ILMN_2406892		8725
ILMN_2406897		80852
ILMN_2407082		9403
ILMN_2407124		84515
ILMN_2407168		6284
ILMN_2407308		23462
ILMN_2407314		1592
ILMN_2407346		197257
ILMN_2407389		10457
ILMN_2407434		166614
ILMN_2407464		10922
ILMN_2407482		3704
ILMN_2407529		84282
ILMN_2407564		84059
ILMN_2407589		9150
ILMN_2407619		995
ILMN_2407669		375033
ILMN_2407703		6853
ILMN_2407775		6003
ILMN_2407780		6003
ILMN_2407799		11009
ILMN_2407811		84461
ILMN_2407824		481
ILMN_2407851		54756
ILMN_2407879		8470
ILMN_2407954		2829
ILMN_2408001		64326
ILMN_2408024		8654
ILMN_2408039		1936
ILMN_2408080		6616
ILMN_2408102		24144
ILMN_2408112		131450
ILMN_2408139		998
ILMN_2408179		7916
ILMN_2408219		276
ILMN_2408240		84062
ILMN_2408400		55695
ILMN_2408415		6133
ILMN_2408430		9215
ILMN_2408440		6399
ILMN_2408450		79876
ILMN_2408543		5329
ILMN_2408566		3164
ILMN_2408572		6038
ILMN_2408576		64855
ILMN_2408663		6006
ILMN_2408683		8613
ILMN_2408730		9648
ILMN_2408748		116085
ILMN_2408764		1549
ILMN_2408771		56928
ILMN_2408796		126321
ILMN_2408815		4673
ILMN_2408851		257106
ILMN_2408877		58508
ILMN_2408885		9734
ILMN_2408908		11183
ILMN_2408938		55222
ILMN_2408946		5151
ILMN_2408968		55293
ILMN_2408987		6604
ILMN_2409055		220965
ILMN_2409062		23479
ILMN_2409078		283596
ILMN_2409167		302
ILMN_2409220		3161
ILMN_2409298		51203
ILMN_2409318		91433
ILMN_2409384		27036
ILMN_2409395		892
ILMN_2409451		10787
ILMN_2409520		3784
ILMN_2409596		80223
ILMN_2409642		7216
ILMN_2409706		91833
ILMN_2409720		84174
ILMN_2409754		55615
ILMN_2409793		4150
ILMN_2409876		132014
ILMN_2409879		51149
ILMN_2409898		172
ILMN_2410038		63901
ILMN_2410113		54879
ILMN_2410114		54879
ILMN_2410145		3164
ILMN_2410182		144453
ILMN_2410194		399473
ILMN_2410262		64419
ILMN_2410347		11147
ILMN_2410362		91452
ILMN_2410371		973
ILMN_2410406		9465
ILMN_2410421		55672
ILMN_2410449		56136
ILMN_2410516		5494
ILMN_2410523		4921
ILMN_2410540		835
ILMN_2410612		1755
ILMN_2410713		2264
ILMN_2410742		221037
ILMN_2410771		9817
ILMN_2410772		9817
ILMN_2410783		2548
ILMN_2410826		4938
ILMN_2410864		9364
ILMN_2410905		3360
ILMN_2410909		207
ILMN_2410924		5352
ILMN_2410929		9060
ILMN_2410938		64093
ILMN_2410965		84245
ILMN_2410975		79065
ILMN_2410986		6774
ILMN_2411076		9782
ILMN_2411116		11116
ILMN_2411127		54059
ILMN_2411139		9158
ILMN_2411190		10592
ILMN_2411236		4897
ILMN_2411264		53339
ILMN_2411282		5768
ILMN_2411317		159963
ILMN_2411480		56109
ILMN_2411511		43849
ILMN_2411559		80324
ILMN_2411608		122769
ILMN_2411658		3257
ILMN_2411731		11234
ILMN_2411745		2009
ILMN_2411781		6261
ILMN_2411791		1271
ILMN_2411794		5786
ILMN_2411864		116154
ILMN_2411897		7071
ILMN_2411915		23192
ILMN_2411935		79412
ILMN_2411963		9584
ILMN_2411998		326342
ILMN_2412024		23210
ILMN_2412046		57159
ILMN_2412101		5571
ILMN_2412139		26256
ILMN_2412141		9287
ILMN_2412172		200316
ILMN_2412192		3075
ILMN_2412214		3965
ILMN_2412244		4771
